X,NP,experiment,sub.experiment,frt,srichness,pevenness,isimpson,cvar_C,cvar_R,cvar_L,idisp_C,idisp_R,idisp_L,fd_rich,fd_div,fd_reg
25,10,RCL,rcl5,4.94504551977593,3,0.745626229624456,2.13881734373057,0.944824807425959,0.158764535018332,0.524358707462885,41.2043706790302,0.0182240663900415,0.124095027080256,0.435427849347102,1.24591169644881,0.199666096350999
26,10,RCL,rcl5,5.96201025339666,2,0.905452263186789,1.772764117806,0.640587941076816,0.32412672623883,0.761410788381743,12.7166315122864,0.0646632818846466,0.2794377593361,1.48537969465058,1.56704412581647,0.191051995856208
27,10,RCL,rcl5,15.01026555686,3,0.59170560965489,1.54267575828827,0.637795567560798,0.112656067345564,0.813299937055573,19.3699305621669,0.0109442082205901,0.219824139083918,0.31700973212186,1.64739877984363,0.186169355929365
28,10,RCL,rcl5,9.02311988967935,2,0.514396704586728,1.2552262708002,0.592545184578363,0.342948717948718,0.573820395738204,13.7150508422508,0.0366955128205128,0.108165144596651,0.0826044891364733,1.15573065655285,0.315675607939211
29,10,RCL,rcl5,3.00697221994697,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,10,RCL,rcl5,6.05066697221575,3,0.539943196395745,1.44995233555767,0.506553792464995,0.362271591355755,0.604633961500201,16.7782624076236,0.0400284153005465,0.136240310077519,0.117825698749106,1.19867412145432,0.107957530581932
31,10,RCL,rcl5,4.75758969911967,5,0.511402132399424,1.62845733892677,0.51014871703401,0.705451834029855,0.504212616002986,15.8512552143089,0.216284031293143,0.102912450592885,1.04387314016668,1.76777779086631,0.0741038845631539
32,10,RCL,rcl5,8.91441066508455,2,0.650022421648354,1.38461538461538,0.567009798456526,0.0193548387096774,0.342281879194631,12.9768697523753,0.0002903225806451,0.0174563758389262,0.0055501973317831,1.21663075171804,0.0062000554715281
33,10,RCL,rcl5,3.00837300531373,2,0.443458145389679,1.2008316008316,0.581524022417224,0.127143701951508,0.0226337448559671,21.330591904275,0.0136679479597871,0.0004979423868312,0.0053862552101838,0.931743996306309,0.0001902439305704
34,10,RCL,rcl5,5.01535387707601,3,0.583926006237531,1.53187613843352,0.780939264672053,0.235179751607546,0.20107646812033,24.069790042961,0.033204145844901,0.0212266666666667,0.252557943162995,1.90589405743833,0.0949199024562048
35,10,RCL,rcl5,7.01759386242999,4,0.739682551033381,2.15632415185403,0.611591234081534,0.409335793458232,0.582622317979408,15.3873218804504,0.0851602311854402,0.177022531160115,2.73036943573728,1.74928642121981,0.387748904662123
36,10,RCL,rcl5,3.99022627804659,2,0.165427033996267,1.04996876951905,0.640610225052008,0.336831059811123,0.0768292682926829,19.5296433209355,0.0540613850996852,0.004840243902439,0.0021601605135763,0.35578936215344,0.0
37,10,RCL,rcl5,4.00188170207019,3,0.724814588995905,1.83833006444382,0.659503353249366,0.269973286822265,0.367691339560326,18.3118956388636,0.046986901068597,0.081658940397351,0.76639243918963,1.62460225796967,0.0343121254314955
38,10,RCL,rcl5,3.98781576587929,4,0.984378042574219,3.82710055480905,0.736913006257754,0.346500909658485,0.394431838991706,16.9616072051738,0.0656143641354071,0.0925291088692728,1.76252368614631,1.46406636312521,0.122427769621012
39,10,RCL,rcl5,4.0188487457772,4,0.725181952907759,2.34721575520798,0.745994667795521,0.317687976921392,0.222378740234596,27.9336430335993,0.0351221264367816,0.0376455665024631,0.478242552292971,1.68227755926838,0.0786153991932974
40,10,RCL,rcl5,4.97752483994661,2,0.353359335021422,1.14213197969543,0.865862569538489,0.414634146341463,0.143712574850299,38.475902071297,0.0246707317073171,0.0103473053892216,0.0129937104299463,1.27946162742772,0.168154151333692
41,10,RCL,rcl5,4.99044435473194,2,0.262311219614337,1.09282245008095,0.849293600027861,0.221020092735703,0.211428571428571,31.0667352422192,0.0158029366306028,0.0156457142857143,0.005849914539534,0.836346005243345,0.0001200891835402
42,10,RCL,rcl5,3.98929860001924,5,0.726110582411433,2.42197452229299,0.612976114504758,0.469571194215876,0.214686391803187,18.8875337959242,0.132033667334669,0.033231067961165,1.42526531394795,1.65730562966766,0.0899370703113118
43,10,RCL,rcl5,4.01325474627706,4,0.773501470073652,2.61498605021921,0.64535393014212,0.480490357902333,0.471464422731387,17.6350844177314,0.141870219690805,0.126087593653592,2.60788137766166,1.98911458312471,0.16626508212866
44,10,RCL,rcl5,4.00377736420174,2,0.216396932451265,1.07133757961783,0.824968372499188,0.75187969924812,0.149300155520995,30.3947222321739,0.300751879699248,0.0143328149300155,0.0233937161644216,0.652217037901221,0.0455208553016479
45,10,RCL,rcl5,3.9978183860396,5,0.663374124888684,2.21558630735615,0.574057593912583,0.544540342158449,0.324097062660793,16.2752285530317,0.186039273190947,0.0547462778204144,1.35415850873009,1.58774256455937,0.184780242607642
46,10,RCL,rcl5,26.9173518555832,3,0.229333582767331,1.11909367228516,0.621094207630001,0.263307216607047,0.787971326425485,24.4589869253213,0.0507731755424063,0.22807683000605,0.0667414729816086,0.925209985398564,0.0049992421618939
47,10,RCL,rcl5,7.96138709073114,3,0.380144551575603,1.26557152635181,0.694437824881871,1.004724681959,0.477238282832406,26.7187228709804,0.379897844700325,0.10249037037037,0.497072613370172,1.35583113554976,0.0054472645411464
48,10,RCL,rcl5,2.9981736360906,4,0.733223353956538,2.32187394674756,0.701772844445232,0.690669844014653,0.541963452008621,29.5265763175671,0.150143566322478,0.177923545191911,1.48946906121355,1.71878083677907,0.0512371789383941
49,10,RCL,rcl5,11.3872757338694,2,0.277805803310256,1.1005674709798,0.519694919424283,0.997527812113721,0.839506172839506,5.48875789149957,0.402502472187886,0.342518518518518,0.0354563836194546,0.508289498303325,0.0
50,10,RCL,rcl5,6.02148924216093,3,0.773831485717409,2.02687673772011,0.717081376578529,0.145312734402224,0.570196675525653,25.1294039919697,0.0111984077100356,0.163754246635782,0.600614580094087,1.53705392554184,0.376865219709674
51,10,RCL,rcl5,6.01408104960255,2,0.530744566923854,1.2689261374102,0.692842363894995,0.420935412026726,0.465783664459161,14.8483047006336,0.0795567928730512,0.098280353200883,0.171143542254067,1.17936444181497,0.310688059256666
52,10,RCL,rcl5,4.00842831108822,2,0.806349515365077,1.5920892987139,0.80181417368364,0.0624203821656051,0.619469026548673,17.7898510715189,0.0030585987261146,0.173451327433628,0.282628299511103,1.76363732114701,0.0106448616130115
53,10,RCL,rcl5,3.99229889069711,3,0.716410729297691,1.99240813847555,0.699617332298772,0.388463297413988,0.581804842709306,17.8215623830842,0.0937112184648417,0.180531666666667,1.56342887406809,1.54367067896252,0.041721497661933
54,10,RCL,rcl5,3.98276678245433,4,0.716296906081491,2.34418604651163,0.688846343108003,0.346951449228942,0.697004859515647,26.528865072977,0.0795680786686838,0.244608242303873,3.28835764081989,1.73607024467374,0.13005491636872
55,10,RCL,rcl5,3.00114334032491,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,10,RCL,rcl5,7.02768242922486,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,10,RCL,rcl5,4.95614807445741,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,10,RCL,rcl5,3.99974053191706,3,0.578075603474093,1.51872578562204,0.627248871989251,0.558198822244479,1.08550741028629,26.1410167163341,0.144887455197133,0.425375807940905,1.98650085537692,1.90949202671898,0.0086601281335686
59,10,RCL,rcl5,4.99945311373593,2,0.704762834723562,1.44875655752968,0.594924468140714,0.910386965376782,0.417677642980936,13.5422656682871,0.203471486761711,0.100660311958406,0.518175223101752,1.37602794193295,0.0167092417169873
60,10,RCL,rcl5,3.00845146405991,3,0.747189783000614,2.13480012395414,0.865851036179243,0.530876208925872,0.0561979010429451,34.8259718761959,0.154818365695793,0.0027634285714285,0.0768823075771481,1.32620716281183,0.0222868011237927
61,10,RCL,rcl5,5.94931518014133,3,0.829439322981626,2.18028534370947,0.945833157686052,0.247101299491617,0.89320290837055,37.6316624351538,0.0283110472082435,0.239077493511309,1.05688443006419,1.85418516408389,0.135456464099239
62,10,RCL,rcl5,7.88913310295104,3,0.480905504256884,1.38711315587423,0.617721579060613,0.308716391591696,0.479952681828425,24.3007918738507,0.0520687411022982,0.099973886328725,0.337632991947664,1.43653146703146,0.277709412207051
63,10,RCL,rcl5,3.99769720207964,3,0.33794342928032,1.21606354810238,0.59425022387075,0.200261110536201,0.686442071229057,23.3224552632155,0.0079540616246498,0.247538494077834,0.0244562852960366,1.41007430708447,0.0026980690076333
64,10,RCL,rcl5,7.92063253122282,4,0.511295949727814,1.56612296110414,1.03361012487928,0.806231569301702,0.572272026453761,37.9330982907939,0.345967472992015,0.154004651780968,1.1651247212264,1.64511043439444,0.0365626360116354
65,10,RCL,rcl5,4.89218204070326,3,0.594466925485779,1.65319494496762,0.866127876848321,0.740616903014262,0.481860527249971,28.3046971576319,0.104948896631823,0.138694568452381,0.82024134994033,1.41985100290078,0.0714406856445085
66,10,RCL,rcl5,3.98298101736161,2,0.73550858155384,1.48849557522124,0.574083931270892,0.791715976331361,0.464813205907906,7.73951251942853,0.26482899408284,0.124337532580365,0.778596801276075,1.33356991827315,0.0149389088727222
67,10,RCL,rcl5,5.00590662570732,2,0.334268132561794,1.13101189450095,0.659695776119078,0.977886977886978,0.307420494699647,29.9980161795748,0.389199017199017,0.0534911660777385,0.0845073439696517,0.877456321822701,0.0
68,10,RCL,rcl5,3.97959207636666,3,0.485898709788495,1.37336343115124,0.590428296009289,0.514897097837917,0.804250676472402,14.1991697846594,0.153680659382787,0.237813841039589,0.755314619251164,1.43239354139806,0.0100219794493753
69,10,RCL,rcl5,4.02084459565041,3,0.388814097775558,1.26208291203236,0.62287488140195,0.645063311050043,0.263671638358978,21.4286605712033,0.157565727699531,0.0397438289601555,0.220233464131064,1.50142307047383,0.0005076857050789
70,10,RCL,rcl5,4.00065083590344,4,0.499372673804427,1.50434560602402,0.52144218973842,0.552850572856149,0.474147402858213,9.44390270529975,0.112476902173913,0.094422619047619,0.460785927987827,1.74316694190904,0.044210254535457
71,10,RCL,rcl5,3.99541548292572,3,0.489221555867555,1.3900826446281,0.656170435713043,0.136548118405747,0.292633558639066,25.7787538479811,0.0097453231292517,0.0688215125120973,0.228465444721777,1.76639819996192,0.338020680181785
72,10,RCL,rcl5,8.90374099430687,4,0.57882278803045,1.8560411311054,0.504224919929269,0.647094541079214,0.778249008901177,14.6298917070712,0.0850024630541872,0.186395410235581,0.169528348598104,1.45815879905036,0.138580814577014
73,10,RCL,rcl5,12.669568892669,3,0.469534271938746,1.36842105263158,0.574532816589577,0.619158945079577,0.258595157681963,19.0232990693666,0.142481315396114,0.0102536231884058,0.0788687663136147,1.35891607417121,0.326892835821417
74,10,RCL,rcl5,5.93582234976343,4,0.875797129619367,2.88341232227488,0.708599012499206,0.611326064166021,0.937759353394359,18.879055690938,0.194801318944844,0.205558021390374,3.00077069540113,1.63943479150966,0.164233389291782
75,10,RCL,rcl5,5.96524167450772,2,0.218321030237468,1.07219483908379,0.712321054567566,0.347186147186147,0.188118811881188,33.7957162734309,0.0696108225108225,0.0142970297029703,0.0087422764683426,0.60562221411807,0.047205439862064
76,10,RCL,rcl5,6.91109563396287,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,10,RCL,rcl5,4.97646406596062,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,10,RCL,rcl5,2.98530476436701,2,0.153742180328762,1.04543107898813,0.838008566313955,0.0339976553341149,0.0651524208009564,37.4644299699148,0.0009859320046893,0.0035508069336521,0.0004672224638845,0.41152000922738,0.0183200071622069
79,10,RCL,rcl5,3.00435657876809,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,10,RCL,rcl5,3.96559743647648,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,10,RCL,rcl5,4.01282810979269,2,0.44768279506918,1.20385542743602,0.74135553531937,0.515669515669516,0.147080561714708,21.1241846233901,0.0466680911680912,0.0146345158906135,0.0319955190300469,1.15152305445204,0.0028002637847902
82,10,RCL,rcl5,6.04535763554208,4,0.637500952130825,1.95852534562212,0.698843500332234,0.286573620922681,0.447142139920274,31.0258247173479,0.0538325705568269,0.0840731272294887,0.946465702842864,1.66938950245508,0.0838501924504807
83,10,RCL,rcl5,5.00034553875571,3,0.716087032496009,1.80197747871464,0.670995460614524,0.364316753353221,0.679132006630965,28.6347900810102,0.0742827079610879,0.208010347376201,1.45978857830032,1.86135116303395,0.203683870565647
84,10,RCL,rcl5,5.00951289981708,3,0.479866543164611,1.38622438199873,0.454322392976897,0.184299008996063,0.700455751306147,10.3185841584819,0.0203683527885862,0.243683668903803,0.228173737266242,1.35404265827913,0.123078768245648
85,10,RCL,rcl5,3.98933314715861,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,10,RCL,rcl5,4.99590378396703,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,10,RCL,rcl5,5.97108108942383,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,10,RCL,rcl5,72.7606185767898,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,10,RCL,rcl5,7.95309793834768,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,10,RCL,rcl5,3.96373353632363,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,10,RCL,rcl5,39.5544373599422,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,10,RCL,rcl5,27.5916940208453,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,10,RCL,rcl5,8.99364592906317,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,10,RCL,rcl5,2.99899053240622,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,10,RCL,rcl5,4.02692429741496,2,0.365055189640285,1.1491609695463,0.797770232334305,0.411644535240041,0.207627118644068,35.706998943935,0.0829463738508682,0.030521186440678,0.0885939483171457,1.22697476480194,0.182960548523274
96,10,RCL,rcl5,5.99375463025065,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,10,RCL,rcl5,6.98457007465935,2,0.73550858155384,1.48849557522124,0.452172448635904,0.0114285714285714,0.241534988713318,3.64224907376221,0.0001142857142857,0.0129221218961625,0.0017321710284074,0.74914761268356,0.284095111704263
98,10,RCL,rcl5,4.9978647221493,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,10,RCL,rcl5,6.02441437514209,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,RCL,rcl7,3.96462033372165,4,0.767819457874653,2.53461274845785,0.644502382569359,0.965130132021538,0.385106564519344,9.73066583513868,0.215170995670996,0.101627417001095,1.68350290396517,1.48157521476231,0.167325279784422
1,10,RCL,rcl7,3.002298730262,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,RCL,rcl7,4.95658814660075,5,0.839048974144122,3.45481516246093,0.803340195892403,0.450927498493358,0.566811865472033,24.8735486798954,0.133266158071407,0.127096663296259,3.27498552084722,1.65628521512794,0.217559042292916
3,10,RCL,rcl7,3.97637694874325,2,0.207310185859482,1.06733921815889,0.859015550700424,0.705220061412487,0.304018195602729,34.4499596452898,0.242948311156602,0.0609556482183472,0.043560438819365,0.643785855423879,0.0
4,10,RCL,rcl7,244.751152039372,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10,RCL,rcl7,3.99701654702273,2,0.856672703501588,1.67782249523406,0.70820252756983,0.199734571997346,0.120845921450151,6.23076583755937,0.0300600530856005,0.009667673716012,0.114036760623338,1.27865797066157,0.0291980477602464
6,10,RCL,rcl7,4.98251734506667,5,0.981679509216903,4.73608642690257,0.776393455617823,0.350882694173098,0.482543243412921,19.7346369773054,0.0263966417910448,0.0896930425752855,0.974208276823454,1.65618956126158,0.289942308728636
7,10,RCL,rcl7,11.8586785790042,2,0.428108170326565,1.19006009590424,0.884598394491919,0.243421052631579,0.504950495049505,25.6856412816646,0.0360263157894737,0.0515049504950495,0.0777219989576033,1.50878009567838,0.257455442155543
8,10,RCL,rcl7,3.00051630107736,3,0.532920183855942,1.50965424337674,0.938974461682747,0.17397715481656,0.0910726812540538,42.7473295474598,0.022307553143374,0.0068593309149536,0.0248369256857173,0.926597599943095,0.0180164736606558
9,10,RCL,rcl7,4.02579583703039,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,RCL,rcl7,6.32897919026715,5,0.72990910980561,2.62038798022062,0.705384695453146,0.97430478926928,0.774635458786453,25.7858421605517,0.247189861751152,0.200900119474313,1.99675348199475,1.77866312826893,0.22290910295486
11,10,RCL,rcl7,9.29871698831742,5,0.707790278565587,2.35599159074983,0.683991773944805,0.569344032252403,1.1598472199084,23.5033972530535,0.152092412617221,0.26447527975585,1.30076351554465,1.73159311254378,0.212935597391441
12,10,RCL,rcl7,5.95298859544542,3,0.66784849029973,1.81911803538421,0.89036216875156,0.165861302276229,0.724730578326737,36.7445138328551,0.0204123989218329,0.186458215962441,0.886530890806529,1.69141438327332,0.0675155094016996
13,10,RCL,rcl7,8.97243821037522,5,0.462099562954509,1.51646368967073,0.527557726524954,0.864671357581264,0.659134630511204,16.4943548533188,0.346464048338369,0.235215810860731,2.51080075790095,1.80225545726159,0.0523488579326449
14,10,RCL,rcl7,5.01976986500426,3,0.797940108828488,2.21862779950231,0.671370930798966,0.227680894836032,0.440116686520639,9.83016525287725,0.0316906579425663,0.09917578125,0.442654283567314,1.36408591298338,0.216418270827933
15,10,RCL,rcl7,8.07488413789247,4,0.773575393027908,2.43945469125902,0.664540390684711,0.387202079262006,0.875276136303727,19.8337648623976,0.0834335130278527,0.324446871310508,3.10797893961119,1.76429225991366,0.170601740164163
16,10,RCL,rcl7,4.99812172714698,5,0.603814033564297,1.96284501061571,0.676666611599463,0.372071928330655,0.26196218117817,22.740496132085,0.0975153889835321,0.0201755102040816,0.760612519223187,1.95518254458701,0.159046390087208
17,10,RCL,rcl7,4.0099624474401,3,0.693078939823957,1.89753724536333,0.659025444036057,0.363086558668194,0.644156284583103,22.7142159123501,0.038890395480226,0.239418833044483,0.783658083934989,1.58285085207451,0.083127198158865
18,10,RCL,rcl7,3.99280009635115,2,0.810149428346276,1.59817958080677,0.344217140561788,0.983963344788087,0.146137787056368,2.06478651765989,0.422612256586483,0.0102296450939457,0.151777358133897,1.04754903496496,0.237417359814904
19,10,RCL,rcl7,3.99874202459782,3,0.539017632983457,1.44708958467578,0.657293712996243,0.658981125934543,0.485842568649199,24.619803931203,0.166899103787222,0.142019205909511,0.926020614953588,1.83820042981765,0.0823466265268047
20,10,RCL,rcl7,3.887163943272,4,0.497204051931881,1.51619516195162,0.675139415416972,0.604094295652852,0.425891520789771,23.104830781428,0.185566863323501,0.124383795114838,1.17753422423426,1.87011067539552,0.105224729700495
21,10,RCL,rcl7,4.00639489405872,5,0.840306483149625,3.14091595369904,0.667985289083897,0.512904455082552,0.622259097420984,18.9130851504957,0.144268125455872,0.191822042793702,3.3854903024693,1.69554382253023,0.0661929480436813
22,10,RCL,rcl7,3.44505212675139,4,0.772600656992809,2.30615114235501,0.658711329312022,0.579299204270561,0.528846903548892,21.0471086743082,0.161333723348934,0.177736034618411,3.27678868764275,1.80336163911848,0.0874542116273768
23,10,RCL,rcl7,6.97649728874535,5,0.783612985826191,2.71176018447348,0.681573008392832,0.150424117173346,0.611009402862855,16.0473165734533,0.0169207809574753,0.157695643939394,1.65348243553661,1.69173372421484,0.270068194272743
24,10,RCL,rcl7,6.99856930157553,4,0.862591258562717,2.92891392276867,0.785881696109151,0.619862016228792,0.74452151328019,23.5517868735044,0.135248579545455,0.188466176470588,1.79261052379055,1.46995689848911,0.137248807756438
25,10,RCL,rcl7,4.98321624226741,7,0.85398902242783,4.55173137460651,0.834916721613,0.581075807912133,0.587737912160884,29.1680670701849,0.118804245693405,0.187324928496161,3.58973331686784,1.60628825649883,0.258115457335627
26,10,RCL,rcl7,18.2572835981963,4,0.35423475150923,1.29026548672566,0.544411077906582,0.414268093845783,0.918536817061527,16.4560967256812,0.0553039177657099,0.290025272727273,0.141054526934098,1.47070560681591,0.0898653543730898
27,10,RCL,rcl7,6.95829770836436,4,0.897293479369697,3.05020920502092,0.800088885525434,0.332738950419086,0.741569779304374,26.1858178808251,0.0785247620726119,0.224232219497241,2.85651469321473,1.77345662112908,0.170363373487309
28,10,RCL,rcl7,10.2536303841489,2,0.391243563629256,1.16551724137931,0.8229504904094,0.356594556873691,0.838536060279871,40.4628297124494,0.0911099092812282,0.32660979547901,0.372383428488878,1.36781667965695,0.0004051018690921
29,10,RCL,rcl7,4.43064027839834,5,0.902658184875024,3.79448280386401,0.782086703073028,0.640902059492148,0.354394129937011,30.2332335905414,0.178678620689655,0.0619435523114355,3.16530650893453,1.77518005155784,0.270187771802684
30,10,RCL,rcl7,5.02168554981476,2,0.853372818842789,1.67184570050897,0.515975640276967,0.0385321100917431,0.20073664825046,6.38261867022608,0.0012137614678899,0.0218802946593002,0.0215875160809361,0.912183131951335,0.0563216732296641
31,10,RCL,rcl7,2.9989813869766,2,0.906720239695797,1.77540863740359,0.890313282257453,0.608856088560886,0.0048205677557578,10.4496069938557,0.200922509225092,2.16925549009101e-05,0.0255496632584996,2.00724202779896,0.156888914845759
32,10,RCL,rcl7,3.97099560902782,4,0.719897849429161,2.26669909060042,0.413743540217351,0.39973711643913,0.459591102322619,5.93305644998413,0.107378720238095,0.133546362198497,1.40398549012346,1.56359625188174,0.059788265947537
33,10,RCL,rcl7,3.9933035797299,3,0.872897543584723,2.42743682310469,0.861705923639226,0.258802323539889,0.459253606470964,26.609064449116,0.0379992166079123,0.132172695035461,1.44454568109253,1.49275583459465,0.239028403538683
34,10,RCL,rcl7,3.9809760937377,2,0.465502449081513,1.21689933872153,0.82840083590407,0.0067114093959731,0.27877947295423,34.4805279928351,2.34899328859061e-05,0.0280173370319001,0.0020485792488548,1.50504966362345,0.0008944911767415
35,10,RCL,rcl7,3.98638901184283,2,0.654664052714393,1.38975186604801,0.663516741087985,0.953389830508475,0.389671361502347,14.8385566393212,0.214512711864407,0.0646854460093897,0.333787070221405,1.38311425533591,0.0128244619267123
36,10,RCL,rcl7,10.1420051543294,4,0.630772209787939,1.86445012787724,0.578016775044479,0.451340361488496,0.491032681252246,13.7068422438956,0.0859139004149378,0.0370711382113821,0.451188418498592,1.6537965625378,0.113677910287013
37,10,RCL,rcl7,14.062013975531,2,0.983833334733701,1.95631946239338,0.650367317089386,0.310563939634631,0.497206703910615,6.36221827942692,0.0607152501985703,0.0221256983240223,0.112195153311487,1.23713016927223,0.0172024148092573
38,10,RCL,rcl7,4.97501653925268,4,0.632064573449501,2.14622178606477,0.643983265743603,0.640750978549569,0.683874013041795,22.2329451585751,0.186292424242424,0.220045164718385,4.53660698574041,1.72969934671173,0.221646334254541
39,10,RCL,rcl7,3.98114031105724,4,0.842871314916693,2.73698847834724,0.730363688841888,0.255380509024426,0.565821959907307,16.6617209700656,0.044022962962963,0.177205510388437,2.27504021638489,1.61862195205738,0.0755375274817818
40,10,RCL,rcl7,4.7964782520157,2,0.931784084602765,1.8297137208518,0.836286832886874,0.546712802768166,0.606584362139918,6.78814022254276,0.17276124567474,0.22352633744856,1.9322045181361,1.86898556928301,0.17951468572994
41,10,RCL,rcl7,5.03761362975953,4,0.400106366116174,1.35731157814069,0.555824671967437,1.22421217810231,0.688631040044249,16.7510163025687,0.45672744052502,0.208060826210826,1.24505724534712,1.87553002190401,0.255689595402519
42,10,RCL,rcl7,4.93298403941465,2,0.155103272103034,1.04595272679255,0.842121662645668,0.254947613504075,0.110749185667752,39.8294072173209,0.0279167636786962,0.0037654723127035,0.0011557471556427,0.432956537755998,0.0
43,10,RCL,rcl7,11.9488326493315,2,0.854864096781804,1.67454017424976,0.638594714994432,0.0570776255707763,0.261904761904762,10.0696807633897,0.0014269406392694,0.0086428571428571,0.0063123760540239,1.09861236763868,0.011902218405499
44,10,RCL,rcl7,4.97794299990066,3,0.435477144081679,1.30909090909091,0.612676514558946,0.0952180974950332,0.493992721386283,21.757341511105,0.0081296158612143,0.0947645207439199,0.108737938447906,1.50469916690372,0.0300034687776334
45,10,RCL,rcl7,7.96974452855515,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,10,RCL,rcl7,3.98069131525489,5,0.679070076850553,2.26666370744859,0.677884274799469,0.640177498514883,0.50539832640031,20.9756654564893,0.192372901576481,0.177981859931114,5.05474950307666,2.03286640263179,0.211510639335066
47,10,RCL,rcl7,5.02651278838173,2,0.218321030237468,1.07219483908379,0.722088401782488,0.644314868804665,0.479046836483155,17.3171240515476,0.213590379008746,0.13964215283484,0.0401238415348068,0.556576918882929,0.0
48,10,RCL,rcl7,5.04387166238369,2,0.925940059738579,1.81669600201157,0.609819452907033,0.317997293640054,0.111675126903553,11.5963267164801,0.0373646820027064,0.0049137055837563,0.118676137608092,1.51567503670806,0.0415524483271769
49,10,RCL,rcl7,4.98856798273649,3,0.777772215693522,1.97458321945887,0.730475279579043,0.125483182554135,0.247065330839722,14.9141339121378,0.0084556176288019,0.0244368581737441,0.158583252070115,1.69666685546888,0.0531589929148661
50,10,RCL,rcl7,9.14364492464623,3,0.710081009554977,1.7960580344922,0.58161557798797,0.0365634272323187,0.627980074810479,13.3759109848485,0.0004104234527687,0.0512666666666667,0.0276327919699397,1.63866349839262,0.113659119992879
51,10,RCL,rcl7,6.02687738835455,3,0.563811357275597,1.52201890207118,0.589538977128402,0.0742833227786671,0.845206748476814,16.1512844282814,0.0017676031911203,0.105965543071161,0.0413488319865028,1.81168364126873,0.0115698820487955
52,10,RCL,rcl7,3.00641370922594,2,0.476158844558071,1.22492881999367,0.813312974738592,0.135333741579914,0.356936416184971,34.2242099769999,0.0149543784445805,0.0881632947976878,0.175391769788532,1.53483148609017,0.0
53,10,RCL,rcl7,6.02233167076513,4,0.861663868160647,3.08157653528873,0.954945793576705,0.552181491917028,0.736347654465605,38.2580693554731,0.179969822109276,0.170388822593477,3.61950725307438,1.7117561216825,0.127616864586476
54,10,RCL,rcl7,4.02303183733905,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,10,RCL,rcl7,4.00273022975965,4,0.840176592576699,2.704,0.552298266350164,0.552737772301565,0.385832603519205,10.8175510947876,0.1974416827853,0.0849657249233464,4.32320572648628,1.86428331348155,0.100634629495671
56,10,RCL,rcl7,10.6687492026015,2,0.337290066617014,1.13274336283186,0.920893556361537,0.554921540656205,0.781576448243115,23.4989013244555,0.107932239657632,0.321618708452042,0.205807454631774,1.34364013743935,0.150348017669319
57,10,RCL,rcl7,6.05056269697773,3,0.540882303565239,1.52453549309195,0.707213165614824,0.401607577171528,0.660895755999562,26.4651282429251,0.10413870246085,0.175878035320088,1.59513469653481,1.6805636636726,0.288541302267829
58,10,RCL,rcl7,3.00233892255251,2,0.349005332828656,1.13955768501475,0.77778046743564,0.963325183374083,0.627986348122867,24.9904753089408,0.379550122249389,0.231098976109215,0.350126364394393,1.17849178831805,0.0
